950220
950210
950200
950190
950170
950160
950140
950130
950110
900340
900310
900300
900290
900280
900270
900260
900250
900140
900120
900110
900100
900070
499790
492220
489790
489730
489480
489210
488060
487830
487720
487570
487360
486630
484870
484130
482690
482680
482520
481890
481850
479880
478780
478440
478390
478110
477760
477530
477470
477380
477340
476470
476080
476060
475960
475660
475580
475560
475400
475250
475240
475150
474930
474660
474610
474490
474170
473980
473950
473370
473050
473000
472850
472230
472220
471820
471050
469900
469880
469750
469480
468760
468510
467930
466910
466410
466100
465770
465480
465320
464680
464580
464500
464440
464280
464080
462870
462520
462510
462350
462020
461300
461030
460940
460930
460860
460850
460470
459100
458870
458650
458610
458320
457940
457630
457600
457550
457390
457370
457190
456490
456440
456070
456040
456010
455910
455900
455310
455250
454910
454750
454640
453860
453450
453340
452980
452670
452430
452400
452300
452280
45226K
452260
452200
452190
452160
451800
451760
451700
451250
451220
450940
450520
450330
45014K
450140
450080
450050
449020
448830
448760
448740
448730
448710
448370
448280
446840
446750
446540
446190
446150
446070
445970
445680
445360
445180
445090
444920
443670
443250
443060
442900
442770
442310
442130
441270
440820
440790
440320
440290
440110
439730
439580
439410
439250
439090
438700
438580
437780
437730
435870
435620
435380
434480
433530
432980
432720
432470
432430
432320
431190
430700
430690
430220
429270
425420
425290
425040
424980
424960
424760
424140
422040
420770
420570
419540
419530
419120
419080
419050
418620
418550
418470
418420
418250
418210
417970
417860
417840
417790
417500
417310
417200
417180
417010
416180
415640
415380
413640
413630
413600
413390
412930
412540
412350
411080
408920
408900
407400
406820
405920
405100
405000
404990
403870
403550
403490
402490
402340
402030
400760
399720
398120
397030
396690
396470
396300
396270
395400
394800
394280
393890
393210
391710
389680
389650
389500
389470
389260
389140
389030
389020
388870
388790
388720
388050
387570
384470
383930
38380K
383800
383310
383220
382900
382840
382800
382480
382150
381970
381620
380540
378850
378800
378340
377740
377480
377460
377450
377330
377300
377220
377190
377030
376980
376930
376300
376290
376270
376190
376180
37550L
37550K
375500
373220
373200
373170
373110
372910
372800
372320
372170
371950
370090
369370
368970
368770
368600
367000
366030
365900
365590
365550
365340
365330
365270
36328K
363280
363260
363250
362990
362320
361670
361610
361570
361390
360350
360070
359090
358570
357880
357780
357580
357550
357430
357250
357230
357120
356890
356860
356680
355690
355390
355150
354320
354200
353810
353590
35320K
353200
353190
352940
352910
352820
352770
352700
352480
352090
351870
351330
351320
350520
348950
348370
348350
348340
348210
348150
348080
348030
347890
347860
347850
347770
347740
347700
347000
344860
344820
340930
340810
340570
340440
340360
339950
339770
338840
338220
338100
337930
336680
336570
33637L
33637K
336370
33626L
33626K
336260
336060
335890
335870
335810
334970
334890
333620
333430
333050
332570
332370
332290
331920
331520
331380
330860
330730
330590
330350
329180
328380
328130
327260
326030
323990
323410
323350
323280
323230
322780
322510
322310
322180
322000
321820
321550
321370
321260
320000
319660
319400
318410
318160
318020
318010
318000
317870
317850
317830
317770
317690
317530
317400
317330
317240
317120
316140
315640
314930
314140
314130
313760
312610
311690
311390
311320
310870
310210
310200
309960
309930
308430
308170
308100
308080
307950
307930
307870
307750
307280
307180
306620
306200
306040
305090
304840
304360
304100
303530
303360
303030
302550
302440
302430
301300
300720
300120
300080
299910
299900
299660
299170
299030
298830
298690
298540
298380
298060
298050
298040
298020
298000
297890
297570
297090
296640
295310
294870
294630
294570
294140
294090
293940
293780
293580
293490
293480
291810
291650
291230
290740
290720
290690
290670
290660
290650
290560
290550
290520
290380
290270
290120
290090
289930
289220
289080
289010
288980
288620
288330
286940
286750
285800
285490
28513K
285130
284740
284620
282880
282720
282330
281820
281740
280360
279600
278650
278470
278280
277880
277810
277410
277070
276730
276040
275630
274400
274090
273640
273060
272550
272450
272290
272210
272110
271980
271940
271830
271560
270870
270660
270520
269620
268600
268280
267980
267850
267790
267320
267290
267270
267260
267250
265740
265560
265520
26490K
264900
264850
264660
264450
263920
263860
263810
263800
263770
263750
263720
263700
263690
263600
263050
263020
262840
262260
261780
261200
260970
260930
260660
259960
259630
258830
258790
258610
257720
257370
256940
256840
256630
256150
255440
255220
254490
254120
253840
253590
253450
252990
252500
251970
251630
251370
251270
251120
250930
250060
250000
249420
248170
248070
247660
247540
246960
246720
246710
246690
246250
245620
244920
244460
243840
243070
242040
241840
241820
241790
241770
241710
241690
241590
241560
241520
240810
240600
239890
239610
239340
238490
238200
238120
238090
237880
237820
237750
237690
236810
